date,product_id,comp_a_price,comp_b_price,comp_c_price,avg_competitor_price
2024-10-26,1006,233.54,227.68,217.12,226.11
2024-10-27,1006,206.92,207.12,215.98,210.01
2024-10-28,1006,231.89,220.75,213.95,222.2
2024-10-29,1006,230.88,208.36,191.55,210.26
2024-10-30,1006,231.85,230.65,186.69,216.4
2024-10-31,1006,219.36,225.68,201.36,215.47
2024-11-01,1006,196.06,226.38,222.41,214.95
2024-11-02,1006,194.81,215.77,188.77,199.78
2024-11-03,1006,225.42,216.42,207.05,216.3
2024-11-04,1006,217.44,207.99,242.08,222.5
2024-11-05,1006,215.47,201.76,243.5,220.24
2024-11-06,1006,208.05,219.01,216.43,214.5
2024-11-07,1006,203.18,226.56,188.38,206.04
2024-11-08,1006,229.25,210.75,222.81,220.94
2024-11-09,1006,199.92,202.72,203.42,202.02
2024-11-10,1006,227.14,220.94,222.58,223.55
2024-11-11,1006,209.34,227.35,198.09,211.59
2024-11-12,1006,199.28,229.0,238.77,222.35
2024-11-13,1006,213.17,219.32,200.99,211.16
2024-11-14,1006,205.09,199.18,231.73,212.0
2024-11-15,1006,209.61,218.21,239.67,222.5
2024-11-16,1006,199.59,225.04,211.22,211.95
2024-11-17,1006,199.08,199.2,184.53,194.27
2024-11-18,1006,204.43,209.34,205.17,206.31
2024-11-19,1006,233.74,205.98,247.86,229.19
2024-11-20,1006,200.28,201.09,239.8,213.72
2024-11-21,1006,222.99,217.52,238.37,226.29
2024-11-22,1006,212.7,210.51,240.86,221.36
2024-11-23,1006,217.04,220.98,195.8,211.27
2024-11-24,1006,201.38,221.36,231.08,217.94
2024-11-25,1006,224.62,214.1,220.03,219.58
2024-11-26,1006,231.35,210.61,202.61,214.86
2024-11-27,1006,191.72,228.31,227.09,215.71
2024-11-28,1006,229.95,214.87,239.5,228.11
2024-11-29,1006,222.82,207.18,219.69,216.56
2024-11-30,1006,217.72,209.16,186.6,204.49
2024-12-01,1006,231.27,221.62,206.3,219.73
2024-12-02,1006,235.22,207.05,239.8,227.36
2024-12-03,1006,233.85,212.03,244.84,230.24
2024-12-04,1006,232.69,215.01,212.98,220.23
2024-12-05,1006,211.93,226.97,184.22,207.71
2024-12-06,1006,209.4,223.42,234.87,222.56
2024-12-07,1006,201.76,230.18,233.35,221.76
2024-12-08,1006,233.52,222.88,207.04,221.15
2024-12-09,1006,208.01,212.32,194.01,204.78
2024-12-10,1006,220.73,225.98,247.12,231.28
2024-12-11,1006,234.12,204.07,229.62,222.6
2024-12-12,1006,230.53,226.35,185.38,214.09
2024-12-13,1006,205.56,215.87,217.64,213.02
2024-12-14,1006,207.15,199.88,202.63,203.22
2024-12-15,1006,202.67,202.84,236.19,213.9
2024-12-16,1006,207.78,219.62,229.68,219.03
2024-12-17,1006,216.24,213.84,225.03,218.37
2024-12-18,1006,191.58,209.77,213.65,205.0
2024-12-19,1006,228.87,223.53,247.19,233.2
2024-12-20,1006,226.04,210.8,230.69,222.51
2024-12-21,1006,214.93,208.39,225.62,216.31
2024-12-22,1006,191.13,213.26,220.04,208.14
2024-12-23,1006,214.76,224.3,211.63,216.9
2024-12-24,1006,207.28,220.18,184.39,203.95
2024-12-25,1006,208.61,213.75,238.27,220.21
2024-12-26,1006,205.05,221.72,219.64,215.47
2024-12-27,1006,232.36,222.04,246.98,233.79
2024-12-28,1006,199.94,224.91,184.52,203.12
2024-12-29,1006,206.13,228.05,238.46,224.21
2024-12-30,1006,207.13,212.64,237.02,218.93
2024-01-01,1007,141.5,157.89,161.83,153.74
2024-01-02,1007,163.68,160.33,145.99,156.67
2024-01-03,1007,142.48,153.53,134.77,143.59
2024-01-04,1007,167.36,158.64,174.21,166.74
2024-01-05,1007,168.49,157.38,132.22,152.7
2024-01-06,1007,162.35,155.94,161.79,160.03
2024-01-07,1007,158.0,148.55,160.35,155.63
2024-01-08,1007,142.41,156.87,136.72,145.33
2024-01-09,1007,146.49,153.59,174.24,158.11
2024-01-10,1007,155.95,160.17,172.42,162.85
2024-01-11,1007,143.14,142.18,148.51,144.61
2024-01-12,1007,157.8,142.65,169.42,156.62
2024-01-13,1007,158.03,152.14,151.17,153.78
2024-01-14,1007,161.31,164.1,149.89,158.43
2024-01-15,1007,167.33,148.14,151.12,155.53
2024-01-16,1007,139.16,157.02,139.42,145.2
2024-01-17,1007,165.08,152.96,143.7,153.91
2024-01-18,1007,141.2,152.05,139.44,144.23
2024-01-19,1007,147.3,150.46,170.14,155.97
2024-01-20,1007,165.78,163.77,145.96,158.5
2024-01-21,1007,148.17,163.62,143.48,151.76
2024-01-22,1007,156.14,152.36,164.35,157.62
2024-01-23,1007,142.34,164.53,143.01,149.96
2024-01-24,1007,154.49,144.37,137.2,145.35
2024-01-25,1007,155.87,161.68,165.94,161.16
2024-01-26,1007,168.11,141.77,171.41,160.43
2024-01-27,1007,147.0,152.41,163.44,154.28
2024-01-28,1007,154.16,159.56,132.75,148.82
2024-01-29,1007,139.88,157.93,140.68,146.16
2024-01-30,1007,153.98,144.43,131.86,143.42
2024-01-31,1007,140.23,159.01,133.93,144.39
2024-02-01,1007,151.15,165.0,174.42,163.52
2024-02-02,1007,150.82,150.34,174.52,158.56
2024-02-03,1007,143.27,142.72,174.43,153.47
2024-02-04,1007,139.3,162.18,132.07,144.52
2024-02-05,1007,165.43,159.54,138.4,154.46
2024-02-06,1007,141.45,162.72,149.43,151.2
2024-02-07,1007,148.38,163.03,147.56,152.99
2024-02-08,1007,140.32,145.94,170.62,152.29
2024-02-09,1007,144.69,156.28,167.7,156.22
2024-02-10,1007,166.63,160.06,158.02,161.57
2024-02-11,1007,161.09,150.72,142.07,151.29
2024-02-12,1007,168.64,150.17,173.35,164.05
2024-02-13,1007,162.44,152.23,173.15,162.61
2024-02-14,1007,151.22,147.18,140.0,146.13
2024-02-15,1007,155.9,158.52,143.83,152.75
2024-02-16,1007,163.09,165.94,149.58,159.54
2024-02-17,1007,157.5,156.64,167.17,160.44
2024-02-18,1007,158.71,149.52,155.98,154.74
2024-02-19,1007,165.25,151.94,169.56,162.25
2024-02-20,1007,155.09,154.03,149.2,152.77
2024-02-21,1007,137.88,144.0,150.0,143.96
2024-02-22,1007,148.13,160.23,155.28,154.55
2024-02-23,1007,167.3,154.62,169.18,163.7
2024-02-24,1007,158.22,141.76,152.74,150.91
2024-02-25,1007,168.57,153.0,168.54,163.37
2024-02-26,1007,166.91,163.48,167.07,165.82
2024-02-27,1007,142.99,152.5,153.15,149.55
2024-02-28,1007,149.45,142.01,170.58,154.01
2024-02-29,1007,136.26,151.41,176.31,154.66
2024-03-01,1007,145.81,163.85,170.93,160.2
2024-03-02,1007,156.65,149.85,161.82,156.11
2024-03-03,1007,158.65,146.8,170.39,158.61
2024-03-04,1007,169.22,152.23,163.25,161.57
2024-03-05,1007,160.0,149.31,169.06,159.46
2024-03-06,1007,154.29,155.77,138.44,149.5
2024-03-07,1007,148.99,160.31,153.07,154.12
2024-03-08,1007,149.49,160.95,156.0,155.48
2024-03-09,1007,148.91,148.24,176.93,158.03
2024-03-10,1007,158.31,149.96,155.89,154.72
2024-03-11,1007,140.84,149.93,146.27,145.68
2024-03-12,1007,164.35,150.96,164.96,160.09
2024-03-13,1007,140.19,159.03,170.25,156.49
2024-03-14,1007,142.73,143.28,157.13,147.71
2024-03-15,1007,163.8,155.25,162.65,160.57
2024-03-16,1007,165.92,144.67,148.94,153.18
2024-03-17,1007,152.56,156.2,163.49,157.42
2024-03-18,1007,162.84,153.42,151.6,155.95
2024-03-19,1007,167.41,155.07,174.8,165.76
2024-03-20,1007,162.91,158.29,158.82,160.01
2024-03-21,1007,163.23,144.58,169.97,159.26
2024-03-22,1007,164.86,152.21,168.12,161.73
2024-03-23,1007,152.19,144.04,165.62,153.95
2024-03-24,1007,138.36,148.63,166.87,151.29
2024-03-25,1007,166.47,158.31,168.24,164.34
2024-03-26,1007,165.7,159.18,160.32,161.73
2024-03-27,1007,136.92,160.88,162.13,153.31
2024-03-28,1007,146.79,148.82,171.09,155.57
2024-03-29,1007,139.84,146.86,161.09,149.26
2024-03-30,1007,167.57,161.41,148.23,159.07
2024-03-31,1007,141.07,142.39,148.6,144.02
2024-04-01,1007,142.41,165.45,131.95,146.6
2024-04-02,1007,136.68,164.17,137.24,146.03
2024-04-03,1007,137.62,142.8,136.13,138.85
2024-04-04,1007,151.85,150.01,150.11,150.66
2024-04-05,1007,159.64,163.35,145.55,156.18
2024-04-06,1007,156.53,153.43,149.29,153.08
2024-04-07,1007,150.14,159.48,143.24,150.95
2024-04-08,1007,149.06,141.98,168.41,153.15
2024-04-09,1007,137.92,145.88,171.87,151.89
2024-04-10,1007,169.23,150.73,144.59,154.85
2024-04-11,1007,156.73,161.15,166.89,161.59
2024-04-12,1007,163.62,158.51,131.78,151.3
2024-04-13,1007,143.3,163.86,132.5,146.55
2024-04-14,1007,156.3,154.72,140.87,150.63
2024-04-15,1007,152.43,148.25,174.54,158.41
2024-04-16,1007,160.1,149.67,160.97,156.91
2024-04-17,1007,161.55,164.42,142.85,156.27
2024-04-18,1007,166.8,163.76,134.95,155.17
2024-04-19,1007,139.02,150.08,137.65,142.25
2024-04-20,1007,169.16,150.81,158.45,159.47
2024-04-21,1007,158.76,151.64,140.31,150.24
2024-04-22,1007,158.96,147.79,145.17,150.64
2024-04-23,1007,152.12,155.66,157.09,154.96
2024-04-24,1007,160.64,144.7,135.59,146.98
2024-04-25,1007,145.8,153.27,151.54,150.2
2024-04-26,1007,157.23,159.15,144.31,153.56
2024-04-27,1007,145.82,165.82,168.38,160.01
2024-04-28,1007,136.86,147.58,136.07,140.17
2024-04-29,1007,160.36,146.88,149.23,152.16
2024-04-30,1007,163.82,163.97,154.31,160.7
2024-05-01,1007,154.55,147.69,150.73,150.99
2024-05-02,1007,137.18,141.82,131.82,136.94
2024-05-03,1007,143.52,147.02,176.35,155.63
2024-05-04,1007,153.88,162.69,162.1,159.56
2024-05-05,1007,159.61,159.5,161.57,160.23
2024-05-06,1007,155.01,152.15,160.42,155.86
2024-05-07,1007,169.0,146.07,152.51,155.86
2024-05-08,1007,151.56,144.83,149.04,148.48
2024-05-09,1007,148.06,166.02,176.72,163.6
2024-05-10,1007,137.17,142.31,135.66,138.38
2024-05-11,1007,141.98,145.55,141.9,143.14
2024-05-12,1007,142.92,160.2,145.09,149.4
2024-05-13,1007,150.19,161.02,168.56,159.92
2024-05-14,1007,167.1,145.63,132.74,148.49
2024-05-15,1007,161.54,164.21,155.41,160.39
2024-05-16,1007,161.77,143.87,138.77,148.14
2024-05-17,1007,165.43,158.08,176.13,166.55
2024-05-18,1007,162.97,149.31,175.74,162.67
2024-05-19,1007,165.23,160.22,156.81,160.75
2024-05-20,1007,147.49,161.07,165.8,158.12
2024-05-21,1007,162.81,164.68,167.24,164.91
2024-05-22,1007,136.12,157.05,159.87,151.01
2024-05-23,1007,146.65,156.94,168.91,157.5
2024-05-24,1007,149.86,157.2,170.33,159.13
2024-05-25,1007,141.16,141.57,163.95,148.89
2024-05-26,1007,145.5,155.37,149.17,150.01
2024-05-27,1007,139.61,153.86,146.35,146.61
2024-05-28,1007,165.74,158.6,136.41,153.58
2024-05-29,1007,158.47,151.85,163.19,157.84
2024-05-30,1007,151.59,152.15,131.31,145.02
2024-05-31,1007,142.29,164.21,173.03,159.84
2024-06-01,1007,169.19,147.59,169.68,162.15
2024-06-02,1007,138.75,165.68,144.46,149.63
2024-06-03,1007,136.13,153.04,141.82,143.66
2024-06-04,1007,138.04,145.57,148.71,144.11
2024-06-05,1007,149.5,143.87,153.16,148.84
2024-06-06,1007,143.53,162.73,173.48,159.91
2024-06-07,1007,144.64,155.09,164.12,154.62
2024-06-08,1007,137.08,158.67,169.22,154.99
2024-06-09,1007,167.71,154.15,172.98,164.95
2024-06-10,1007,145.9,146.4,156.1,149.47
2024-06-11,1007,138.8,147.92,165.5,150.74
2024-06-12,1007,148.52,156.9,138.1,147.84
2024-06-13,1007,166.46,153.09,143.49,154.35
2024-06-14,1007,153.43,144.21,148.88,148.84
2024-06-15,1007,141.35,160.64,174.51,158.83
2024-06-16,1007,167.91,142.5,175.93,162.11
2024-06-17,1007,145.82,164.68,145.43,151.98
2024-06-18,1007,143.62,160.62,155.2,153.15
2024-06-19,1007,164.86,152.62,176.0,164.49
2024-06-20,1007,165.41,162.44,140.52,156.12
2024-06-21,1007,163.74,145.87,134.07,147.89
2024-06-22,1007,164.36,165.56,151.09,160.34
2024-06-23,1007,154.55,152.6,145.08,150.74
2024-06-24,1007,161.04,154.96,171.28,162.43
2024-06-25,1007,164.23,155.29,140.35,153.29
2024-06-26,1007,164.0,152.73,164.33,160.35
2024-06-27,1007,168.7,161.47,138.18,156.12
2024-06-28,1007,157.43,160.21,165.4,161.01
2024-06-29,1007,150.21,144.62,156.85,150.56
2024-06-30,1007,155.01,157.49,173.76,162.09
2024-07-01,1007,168.5,162.83,145.71,159.01
2024-07-02,1007,140.46,165.15,149.46,151.69
2024-07-03,1007,153.96,142.16,166.08,154.07
2024-07-04,1007,137.17,146.77,134.23,139.39
2024-07-05,1007,154.58,156.64,156.15,155.79
2024-07-06,1007,140.05,162.47,159.26,153.93
2024-07-07,1007,164.97,159.86,161.24,162.02
2024-07-08,1007,168.57,161.2,144.73,158.17
2024-07-09,1007,145.47,152.07,139.38,145.64
2024-07-10,1007,144.47,161.76,176.76,161.0
2024-07-11,1007,162.57,160.99,165.88,163.15
2024-07-12,1007,155.56,165.55,145.92,155.68
2024-07-13,1007,168.9,158.07,152.2,159.72
2024-07-14,1007,144.7,144.37,136.06,141.71
2024-07-15,1007,156.0,144.1,170.14,156.75
2024-07-16,1007,158.1,145.88,152.67,152.22
2024-07-17,1007,135.92,144.76,142.42,141.03
2024-07-18,1007,140.09,158.15,158.32,152.19
2024-07-19,1007,138.04,151.21,137.91,142.39
2024-07-20,1007,153.94,147.26,146.67,149.29
2024-07-21,1007,160.91,155.19,147.52,154.54
2024-07-22,1007,136.74,165.89,161.47,154.7
2024-07-23,1007,155.91,153.51,135.68,148.37
2024-07-24,1007,154.03,151.75,134.15,146.64
2024-07-25,1007,156.2,154.13,150.82,153.72
2024-07-26,1007,167.28,156.07,145.16,156.17
2024-07-27,1007,140.89,148.78,162.17,150.61
2024-07-28,1007,139.83,160.35,133.95,144.71
2024-07-29,1007,155.09,150.23,141.54,148.95
2024-07-30,1007,168.98,165.78,160.11,164.96
2024-07-31,1007,158.52,144.07,145.96,149.52
2024-08-01,1007,142.04,153.52,167.03,154.2
2024-08-02,1007,138.2,155.12,143.32,145.55
2024-08-03,1007,139.18,146.79,152.64,146.2
2024-08-04,1007,165.82,149.79,176.59,164.07
2024-08-05,1007,164.38,164.4,134.98,154.59
2024-08-06,1007,138.95,146.73,175.58,153.75
2024-08-07,1007,161.69,154.74,167.61,161.35
2024-08-08,1007,154.41,154.71,168.81,159.31
2024-08-09,1007,161.26,144.03,166.66,157.32
2024-08-10,1007,147.71,156.6,136.3,146.87
2024-08-11,1007,166.9,158.98,146.02,157.3
2024-08-12,1007,155.78,158.11,148.76,154.22
2024-08-13,1007,142.66,151.86,144.27,146.26
2024-08-14,1007,145.31,143.57,131.33,140.07
2024-08-15,1007,168.87,153.14,142.64,154.88
2024-08-16,1007,155.7,143.93,148.47,149.37
2024-08-17,1007,147.08,156.97,172.83,158.96
2024-08-18,1007,167.87,145.81,164.02,159.23
2024-08-19,1007,147.3,149.3,162.38,152.99
2024-08-20,1007,141.78,141.77,175.58,153.04
2024-08-21,1007,140.16,156.03,140.08,145.42
2024-08-22,1007,139.23,164.03,139.78,147.68
2024-08-23,1007,165.29,165.12,146.61,159.01
2024-08-24,1007,152.36,161.1,137.73,150.4
2024-08-25,1007,146.97,157.87,152.36,152.4
2024-08-26,1007,162.16,143.15,139.76,148.36
2024-08-27,1007,143.97,149.63,155.59,149.73
2024-08-28,1007,161.6,145.15,152.21,152.99
2024-08-29,1007,156.85,142.81,158.9,152.85
2024-08-30,1007,147.45,148.5,169.62,155.19
2024-08-31,1007,147.94,148.58,172.89,156.47
2024-09-01,1007,159.61,154.55,172.39,162.18
2024-09-02,1007,152.37,153.62,151.85,152.61
2024-09-03,1007,150.69,165.17,142.84,152.9
2024-09-04,1007,157.87,163.02,169.0,163.3
2024-09-05,1007,140.7,154.75,141.44,145.63
2024-09-06,1007,149.34,148.19,176.9,158.14
2024-09-07,1007,142.77,165.48,176.0,161.42
2024-09-08,1007,142.66,165.5,137.39,148.52
2024-09-09,1007,154.82,160.8,147.72,154.45
2024-09-10,1007,140.51,153.04,162.15,151.9
2024-09-11,1007,155.51,148.15,160.62,154.76
2024-09-12,1007,165.43,155.41,142.44,154.43
2024-09-13,1007,146.64,146.04,142.08,144.92
2024-09-14,1007,166.33,147.28,136.39,150.0
2024-09-15,1007,169.21,158.68,145.03,157.64
2024-09-16,1007,135.94,161.68,144.67,147.43
2024-09-17,1007,151.28,152.03,144.13,149.15
2024-09-18,1007,168.93,160.72,144.46,158.04
2024-09-19,1007,140.04,155.14,158.75,151.31
2024-09-20,1007,145.31,149.7,162.26,152.42
2024-09-21,1007,148.09,148.27,134.87,143.74
2024-09-22,1007,142.85,143.16,164.91,150.31
2024-09-23,1007,137.59,147.14,167.4,150.71
2024-09-24,1007,146.79,144.87,134.22,141.96
2024-09-25,1007,153.77,160.42,169.58,161.26
2024-09-26,1007,141.74,157.69,148.14,149.19
2024-09-27,1007,167.8,146.53,170.68,161.67
2024-09-28,1007,140.75,154.28,167.4,154.14
2024-09-29,1007,168.81,152.04,158.68,159.84
2024-09-30,1007,157.36,151.52,131.54,146.81
2024-10-01,1007,135.46,156.74,139.52,143.91
2024-10-02,1007,137.23,149.29,137.7,141.41
2024-10-03,1007,159.83,147.85,134.92,147.53
2024-10-04,1007,167.43,146.93,142.65,152.34
2024-10-05,1007,158.43,157.4,170.55,162.13
2024-10-06,1007,145.21,157.88,159.1,154.06
2024-10-07,1007,156.99,163.27,157.85,159.37
2024-10-08,1007,158.37,163.78,148.6,156.92
2024-10-09,1007,137.43,155.89,136.81,143.38
2024-10-10,1007,139.13,144.57,158.24,147.31
2024-10-11,1007,153.75,151.12,135.46,146.78
2024-10-12,1007,161.03,161.82,140.79,154.55
2024-10-13,1007,161.31,164.91,163.89,163.37
2024-10-14,1007,148.54,152.05,134.28,144.96
2024-10-15,1007,150.26,155.17,156.54,153.99
2024-10-16,1007,151.35,151.13,168.68,157.05
2024-10-17,1007,165.73,162.9,171.9,166.84
2024-10-18,1007,144.25,148.43,172.78,155.15
2024-10-19,1007,140.0,145.4,159.9,148.43
2024-10-20,1007,167.26,146.54,145.1,152.97
2024-10-21,1007,166.38,155.73,164.88,162.33
2024-10-22,1007,137.59,154.81,163.98,152.13
2024-10-23,1007,162.86,151.71,165.26,159.94
2024-10-24,1007,161.28,165.99,146.74,158.0
2024-10-25,1007,142.32,158.64,173.13,158.03
2024-10-26,1007,145.07,152.77,144.22,147.35
2024-10-27,1007,135.68,154.85,167.44,152.66
2024-10-28,1007,158.06,157.7,151.38,155.71
2024-10-29,1007,161.09,149.48,135.55,148.71
2024-10-30,1007,155.15,142.84,146.35,148.11
2024-10-31,1007,161.26,159.92,142.15,154.44
2024-11-01,1007,148.87,146.75,154.86,150.16
2024-11-02,1007,141.27,158.38,150.52,150.06
2024-11-03,1007,152.85,161.61,164.14,159.53
2024-11-04,1007,163.71,164.61,137.12,155.15
2024-11-05,1007,160.96,159.34,137.3,152.53
2024-11-06,1007,162.4,152.82,145.95,153.72
2024-11-07,1007,157.82,155.12,136.43,149.79
2024-11-08,1007,160.59,159.1,133.5,151.06
2024-11-09,1007,166.01,163.9,163.03,164.31
2024-11-10,1007,163.46,155.6,144.93,154.66
2024-11-11,1007,156.69,145.82,142.74,148.42
2024-11-12,1007,155.34,164.3,165.33,161.66
2024-11-13,1007,151.93,146.16,172.1,156.73
2024-11-14,1007,160.81,145.89,147.97,151.56
2024-11-15,1007,141.28,142.91,161.11,148.43
2024-11-16,1007,165.02,146.82,145.82,152.55
2024-11-17,1007,149.63,156.67,165.96,157.42
2024-11-18,1007,167.08,148.93,147.38,154.46
2024-11-19,1007,141.46,150.83,152.4,148.23
2024-11-20,1007,166.71,160.34,153.02,160.02
2024-11-21,1007,140.02,147.73,155.85,147.87
2024-11-22,1007,168.73,152.77,147.38,156.29
2024-11-23,1007,162.21,165.09,149.89,159.06
2024-11-24,1007,151.7,158.16,150.88,153.58
2024-11-25,1007,158.99,142.87,168.52,156.79
2024-11-26,1007,146.37,153.42,158.34,152.71
2024-11-27,1007,145.5,142.94,130.91,139.78
2024-11-28,1007,167.96,152.08,154.47,158.17
2024-11-29,1007,140.31,156.62,173.88,156.94
2024-11-30,1007,136.21,150.81,135.91,140.98
2024-12-01,1007,148.05,151.85,144.67,148.19
2024-12-02,1007,148.98,146.31,143.3,146.2
2024-12-03,1007,150.82,145.25,151.56,149.21
2024-12-04,1007,165.34,143.64,154.65,154.54
2024-12-05,1007,165.1,154.56,146.23,155.3
2024-12-06,1007,156.56,153.09,140.84,150.16
2024-12-07,1007,153.02,151.44,154.87,153.11
2024-12-08,1007,141.46,155.97,161.51,152.98
2024-12-09,1007,147.98,143.42,175.04,155.48
2024-12-10,1007,157.97,155.03,140.27,151.09
2024-12-11,1007,154.13,153.6,136.06,147.93
2024-12-12,1007,145.94,165.05,166.97,159.32
2024-12-13,1007,141.08,165.66,148.11,151.62
2024-12-14,1007,165.0,163.42,131.3,153.24
2024-12-15,1007,136.73,162.44,170.68,156.62
2024-12-16,1007,162.94,160.93,171.89,165.25
2024-12-17,1007,169.14,144.44,170.02,161.2
2024-12-18,1007,156.17,142.95,154.18,151.1
2024-12-19,1007,149.85,164.7,150.58,155.04
2024-12-20,1007,153.0,157.13,167.76,159.3
2024-12-21,1007,153.48,149.9,161.17,154.85
2024-12-22,1007,137.33,145.75,143.97,142.35
2024-12-23,1007,136.04,160.18,143.05,146.42
2024-12-24,1007,142.72,163.35,134.74,146.94
2024-12-25,1007,156.26,148.77,150.22,151.75
2024-12-26,1007,165.65,150.0,176.88,164.18
2024-12-27,1007,163.3,146.48,133.6,147.79
2024-12-28,1007,160.15,156.94,141.77,152.95
2024-12-29,1007,163.01,149.53,176.14,162.89
2024-12-30,1007,136.6,145.72,164.4,148.91
2024-01-01,1008,128.86,152.73,136.39,139.33
2024-01-02,1008,126.11,142.27,122.68,130.35
2024-01-03,1008,128.28,134.17,138.09,133.51
2024-01-04,1008,153.23,140.03,123.48,138.91
2024-01-05,1008,155.75,140.08,122.06,139.3
2024-01-06,1008,156.32,135.33,129.41,140.35
2024-01-07,1008,149.2,135.79,162.79,149.26
2024-01-08,1008,142.92,141.13,163.57,149.21
2024-01-09,1008,155.93,147.1,145.19,149.41
2024-01-10,1008,132.24,135.9,132.56,133.57
2024-01-11,1008,139.16,133.91,123.44,132.17
2024-01-12,1008,139.9,146.17,157.16,147.74
2024-01-13,1008,155.94,150.87,139.91,148.91
2024-01-14,1008,143.56,154.11,143.88,147.18
2024-01-15,1008,157.36,144.9,123.44,141.9
2024-01-16,1008,126.94,150.44,133.46,136.95
2024-01-17,1008,132.04,153.94,137.15,141.04
2024-01-18,1008,143.56,152.58,150.58,148.91
2024-01-19,1008,131.62,144.1,162.43,146.05
2024-01-20,1008,146.49,150.86,162.17,153.17
2024-01-21,1008,141.16,147.71,131.38,140.08
2024-01-22,1008,156.42,147.55,138.85,147.61
2024-01-23,1008,131.27,134.08,160.55,141.97
2024-01-24,1008,127.64,139.19,141.44,136.09
2024-01-25,1008,132.24,149.37,152.22,144.61
2024-01-26,1008,154.54,153.84,129.08,145.82
2024-01-27,1008,128.79,141.64,146.6,139.01
2024-01-28,1008,143.0,153.59,130.47,142.35
2024-01-29,1008,128.01,144.28,126.13,132.81
2024-01-30,1008,143.7,147.75,130.32,140.59
2024-01-31,1008,145.23,141.07,149.69,145.33
2024-02-01,1008,126.05,151.91,124.48,134.15
2024-02-02,1008,137.95,133.74,126.45,132.71
2024-02-03,1008,145.15,148.03,154.34,149.17
2024-02-04,1008,125.98,139.67,131.99,132.55
2024-02-05,1008,129.84,152.59,127.65,136.69
2024-02-06,1008,143.03,133.91,135.31,137.42
2024-02-07,1008,131.86,144.5,151.37,142.58
2024-02-08,1008,138.11,150.91,131.04,140.02
2024-02-09,1008,139.12,138.45,141.83,139.8
2024-02-10,1008,129.43,135.93,143.27,136.21
2024-02-11,1008,155.36,153.5,162.79,157.22
2024-02-12,1008,128.21,144.67,145.61,139.5
2024-02-13,1008,141.92,139.55,129.61,137.03
2024-02-14,1008,143.41,150.53,143.29,145.74
2024-02-15,1008,152.37,135.04,158.34,148.58
2024-02-16,1008,131.89,152.85,123.01,135.92
2024-02-17,1008,146.86,150.87,137.1,144.94
2024-02-18,1008,150.6,152.18,140.46,147.75
2024-02-19,1008,148.46,134.15,133.24,138.62
2024-02-20,1008,151.97,132.21,150.62,144.93
2024-02-21,1008,147.75,153.97,162.93,154.88
2024-02-22,1008,130.59,147.72,152.78,143.7
2024-02-23,1008,131.26,144.94,142.39,139.53
2024-02-24,1008,136.58,138.36,130.7,135.21
2024-02-25,1008,136.84,132.48,129.63,132.98
2024-02-26,1008,146.96,148.06,146.58,147.2
2024-02-27,1008,149.17,153.59,158.64,153.8
2024-02-28,1008,131.35,145.41,152.2,142.99
2024-02-29,1008,147.67,141.29,158.29,149.08
2024-03-01,1008,145.47,137.03,145.56,142.69
2024-03-02,1008,138.65,138.32,131.69,136.22
2024-03-03,1008,143.21,131.67,135.53,136.8
2024-03-04,1008,148.81,139.65,125.61,138.02
2024-03-05,1008,142.81,150.77,148.06,147.21
