date,product_id,price,demand,revenue,margin,cost,day_of_week,month,seasonality_index
2024-07-05,1012,74.7,14,1045.8,587.86,32.71,4,7,1.2165
2024-07-06,1012,76.64,17,1302.88,746.81,32.71,5,7,1.2165
2024-07-07,1012,77.97,21,1637.37,950.46,32.71,6,7,1.2165
2024-07-08,1012,72.13,17,1226.21,670.14,32.71,0,7,1.2165
2024-07-09,1012,65.21,19,1238.99,617.5,32.71,1,7,1.2165
2024-07-10,1012,76.78,18,1382.04,793.26,32.71,2,7,1.2165
2024-07-11,1012,70.96,22,1561.12,841.5,32.71,3,7,1.2165
2024-07-12,1012,81.67,16,1306.72,783.36,32.71,4,7,1.2165
2024-07-13,1012,63.49,22,1396.78,677.16,32.71,5,7,1.2165
2024-07-14,1012,70.37,18,1266.66,677.88,32.71,6,7,1.2165
2024-07-15,1012,70.62,20,1412.4,758.2,32.71,0,7,1.2165
2024-07-16,1012,65.08,21,1366.68,679.77,32.71,1,7,1.2165
2024-07-17,1012,67.01,16,1072.16,548.8,32.71,2,7,1.2165
2024-07-18,1012,74.04,15,1110.6,619.95,32.71,3,7,1.2165
2024-07-19,1012,77.21,18,1389.78,801.0,32.71,4,7,1.2165
2024-07-20,1012,77.83,21,1634.43,947.52,32.71,5,7,1.2165
2024-07-21,1012,69.4,20,1388.0,733.8,32.71,6,7,1.2165
2024-07-22,1012,69.79,19,1326.01,704.52,32.71,0,7,1.2165
2024-07-23,1012,79.21,17,1346.57,790.5,32.71,1,7,1.2165
2024-07-24,1012,65.71,22,1445.62,726.0,32.71,2,7,1.2165
2024-07-25,1012,80.38,16,1286.08,762.72,32.71,3,7,1.2165
2024-07-26,1012,67.88,17,1153.96,597.89,32.71,4,7,1.2165
2024-07-27,1012,69.49,22,1528.78,809.16,32.71,5,7,1.2165
2024-07-28,1012,82.21,15,1233.15,742.5,32.71,6,7,1.2165
2024-07-29,1012,67.85,21,1424.85,737.94,32.71,0,7,1.2165
2024-07-30,1012,76.71,14,1073.94,616.0,32.71,1,7,1.2165
2024-07-31,1012,75.67,17,1286.39,730.32,32.71,2,7,1.2165
2024-08-01,1012,79.5,12,954.0,561.48,32.71,3,8,1.125
2024-08-02,1012,76.62,12,919.44,526.92,32.71,4,8,1.125
2024-08-03,1012,77.69,17,1320.73,764.66,32.71,5,8,1.125
2024-08-04,1012,69.81,19,1326.39,704.9,32.71,6,8,1.125
2024-08-05,1012,74.02,16,1184.32,660.96,32.71,0,8,1.125
2024-08-06,1012,79.7,14,1115.8,657.86,32.71,1,8,1.125
2024-08-07,1012,67.48,16,1079.68,556.32,32.71,2,8,1.125
2024-08-08,1012,77.98,13,1013.74,588.51,32.71,3,8,1.125
2024-08-09,1012,79.79,15,1196.85,706.2,32.71,4,8,1.125
2024-08-10,1012,64.21,20,1284.2,630.0,32.71,5,8,1.125
2024-08-11,1012,75.63,17,1285.71,729.64,32.71,6,8,1.125
2024-08-12,1012,77.57,17,1318.69,762.62,32.71,0,8,1.125
2024-08-13,1012,80.03,16,1280.48,757.12,32.71,1,8,1.125
2024-08-14,1012,69.69,16,1115.04,591.68,32.71,2,8,1.125
2024-08-15,1012,63.75,23,1466.25,713.92,32.71,3,8,1.125
2024-08-16,1012,67.28,21,1412.88,725.97,32.71,4,8,1.125
2024-08-17,1012,69.19,24,1660.56,875.52,32.71,5,8,1.125
2024-08-18,1012,80.48,14,1126.72,668.78,32.71,6,8,1.125
2024-08-19,1012,73.96,15,1109.4,618.75,32.71,0,8,1.125
2024-08-20,1012,64.71,18,1164.78,576.0,32.71,1,8,1.125
2024-08-21,1012,80.96,15,1214.4,723.75,32.71,2,8,1.125
2024-08-22,1012,77.54,11,852.94,493.13,32.71,3,8,1.125
2024-08-23,1012,65.97,21,1385.37,698.46,32.71,4,8,1.125
2024-08-24,1012,76.19,20,1523.8,869.6,32.71,5,8,1.125
2024-08-25,1012,63.72,19,1210.68,589.19,32.71,6,8,1.125
2024-08-26,1012,64.65,20,1293.0,638.8,32.71,0,8,1.125
2024-08-27,1012,69.56,17,1182.52,626.45,32.71,1,8,1.125
2024-08-28,1012,67.22,22,1478.84,759.22,32.71,2,8,1.125
2024-08-29,1012,75.38,16,1206.08,682.72,32.71,3,8,1.125
2024-08-30,1012,78.52,15,1177.8,687.15,32.71,4,8,1.125
2024-08-31,1012,68.46,19,1300.74,679.25,32.71,5,8,1.125
2024-09-01,1012,65.9,18,1186.2,597.42,32.71,6,9,1.0
2024-09-02,1012,80.57,10,805.7,478.6,32.71,0,9,1.0
2024-09-03,1012,79.51,12,954.12,561.6,32.71,1,9,1.0
2024-09-04,1012,67.23,13,873.99,448.76,32.71,2,9,1.0
2024-09-05,1012,82.36,9,741.24,446.85,32.71,3,9,1.0
2024-09-06,1012,75.08,13,976.04,550.81,32.71,4,9,1.0
2024-09-07,1012,66.47,22,1462.34,742.72,32.71,5,9,1.0
2024-09-08,1012,73.95,17,1257.15,701.08,32.71,6,9,1.0
2024-09-09,1012,72.87,16,1165.92,642.56,32.71,0,9,1.0
2024-09-10,1012,77.14,13,1002.82,577.59,32.71,1,9,1.0
2024-09-11,1012,70.28,14,983.92,525.98,32.71,2,9,1.0
2024-09-12,1012,65.76,19,1249.44,627.95,32.71,3,9,1.0
2024-09-13,1012,66.78,18,1202.04,613.26,32.71,4,9,1.0
2024-09-14,1012,75.18,13,977.34,552.11,32.71,5,9,1.0
2024-09-15,1012,63.74,22,1402.28,682.66,32.71,6,9,1.0
2024-09-16,1012,72.51,17,1232.67,676.6,32.71,0,9,1.0
2024-09-17,1012,75.53,11,830.83,471.02,32.71,1,9,1.0
2024-09-18,1012,75.63,14,1058.82,600.88,32.71,2,9,1.0
2024-09-19,1012,64.47,21,1353.87,666.96,32.71,3,9,1.0
2024-09-20,1012,79.9,14,1118.6,660.66,32.71,4,9,1.0
2024-09-21,1012,80.23,16,1283.68,760.32,32.71,5,9,1.0
2024-09-22,1012,72.89,18,1312.02,723.24,32.71,6,9,1.0
2024-09-23,1012,81.17,11,892.87,533.06,32.71,0,9,1.0
2024-09-24,1012,70.28,13,913.64,488.41,32.71,1,9,1.0
2024-09-25,1012,67.14,14,939.96,482.02,32.71,2,9,1.0
2024-09-26,1012,79.48,14,1112.72,654.78,32.71,3,9,1.0
2024-09-27,1012,77.59,10,775.9,448.8,32.71,4,9,1.0
2024-09-28,1012,63.54,25,1588.5,770.75,32.71,5,9,1.0
2024-09-29,1012,74.98,19,1424.62,803.13,32.71,6,9,1.0
2024-09-30,1012,79.84,10,798.4,471.3,32.71,0,9,1.0
2024-10-01,1012,76.41,9,687.69,393.3,32.71,1,10,0.875
2024-10-02,1012,72.88,11,801.68,441.87,32.71,2,10,0.875
2024-10-03,1012,70.01,15,1050.15,559.5,32.71,3,10,0.875
2024-10-04,1012,81.69,10,816.9,489.8,32.71,4,10,0.875
2024-10-05,1012,75.12,16,1201.92,678.56,32.71,5,10,0.875
2024-10-06,1012,64.95,19,1234.05,612.56,32.71,6,10,0.875
2024-10-07,1012,79.31,10,793.1,466.0,32.71,0,10,0.875
2024-10-08,1012,67.91,17,1154.47,598.4,32.71,1,10,0.875
2024-10-09,1012,77.77,13,1011.01,585.78,32.71,2,10,0.875
2024-10-10,1012,73.43,10,734.3,407.2,32.71,3,10,0.875
2024-10-11,1012,82.46,11,907.06,547.25,32.71,4,10,0.875
2024-10-12,1012,80.89,13,1051.57,626.34,32.71,5,10,0.875
2024-10-13,1012,71.02,13,923.26,498.03,32.71,6,10,0.875
2024-10-14,1012,68.93,14,965.02,507.08,32.71,0,10,0.875
2024-10-15,1012,69.81,13,907.53,482.3,32.71,1,10,0.875
2024-10-16,1012,75.9,13,986.7,561.47,32.71,2,10,0.875
2024-10-17,1012,82.6,10,826.0,498.9,32.71,3,10,0.875
2024-10-18,1012,69.81,11,767.91,408.1,32.71,4,10,0.875
2024-10-19,1012,69.05,19,1311.95,690.46,32.71,5,10,0.875
2024-10-20,1012,69.04,13,897.52,472.29,32.71,6,10,0.875
2024-10-21,1012,74.25,10,742.5,415.4,32.71,0,10,0.875
2024-10-22,1012,79.69,12,956.28,563.76,32.71,1,10,0.875
2024-10-23,1012,70.99,16,1135.84,612.48,32.71,2,10,0.875
2024-10-24,1012,82.76,9,744.84,450.45,32.71,3,10,0.875
2024-10-25,1012,82.53,10,825.3,498.2,32.71,4,10,0.875
2024-10-26,1012,82.5,11,907.5,547.69,32.71,5,10,0.875
2024-10-27,1012,81.22,12,974.64,582.12,32.71,6,10,0.875
2024-10-28,1012,74.85,13,973.05,547.82,32.71,0,10,0.875
2024-10-29,1012,65.73,15,985.95,495.3,32.71,1,10,0.875
2024-10-30,1012,63.98,16,1023.68,500.32,32.71,2,10,0.875
2024-10-31,1012,71.72,11,788.92,429.11,32.71,3,10,0.875
2024-11-01,1012,63.42,11,697.62,337.81,32.71,4,11,0.7835
2024-11-02,1012,67.79,15,1016.85,526.2,32.71,5,11,0.7835
2024-11-03,1012,65.26,12,783.12,390.6,32.71,6,11,0.7835
2024-11-04,1012,78.83,9,709.47,415.08,32.71,0,11,0.7835
2024-11-05,1012,73.54,10,735.4,408.3,32.71,1,11,0.7835
2024-11-06,1012,69.36,14,971.04,513.1,32.71,2,11,0.7835
2024-11-07,1012,76.84,10,768.4,441.3,32.71,3,11,0.7835
2024-11-08,1012,79.47,11,874.17,514.36,32.71,4,11,0.7835
2024-11-09,1012,71.54,11,786.94,427.13,32.71,5,11,0.7835
2024-11-10,1012,63.94,19,1214.86,593.37,32.71,6,11,0.7835
2024-11-11,1012,66.08,14,925.12,467.18,32.71,0,11,0.7835
2024-11-12,1012,75.22,12,902.64,510.12,32.71,1,11,0.7835
2024-11-13,1012,73.27,11,805.97,446.16,32.71,2,11,0.7835
2024-11-14,1012,76.85,8,614.8,353.12,32.71,3,11,0.7835
2024-11-15,1012,76.63,10,766.3,439.2,32.71,4,11,0.7835
2024-11-16,1012,74.4,12,892.8,500.28,32.71,5,11,0.7835
2024-11-17,1012,76.1,14,1065.4,607.46,32.71,6,11,0.7835
2024-11-18,1012,64.52,15,967.8,477.15,32.71,0,11,0.7835
2024-11-19,1012,64.78,14,906.92,448.98,32.71,1,11,0.7835
2024-11-20,1012,67.56,14,945.84,487.9,32.71,2,11,0.7835
2024-11-21,1012,69.59,12,835.08,442.56,32.71,3,11,0.7835
2024-11-22,1012,68.3,12,819.6,427.08,32.71,4,11,0.7835
2024-11-23,1012,77.59,10,775.9,448.8,32.71,5,11,0.7835
2024-11-24,1012,79.05,10,790.5,463.4,32.71,6,11,0.7835
2024-11-25,1012,64.32,15,964.8,474.15,32.71,0,11,0.7835
2024-11-26,1012,80.59,8,644.72,383.04,32.71,1,11,0.7835
2024-11-27,1012,72.89,9,656.01,361.62,32.71,2,11,0.7835
2024-11-28,1012,79.24,7,554.68,325.71,32.71,3,11,0.7835
2024-11-29,1012,81.49,9,733.41,439.02,32.71,4,11,0.7835
2024-11-30,1012,80.03,9,720.27,425.88,32.71,5,11,0.7835
2024-12-01,1012,81.13,8,649.04,387.36,32.71,6,12,0.75
2024-12-02,1012,71.7,13,932.1,506.87,32.71,0,12,0.75
2024-12-03,1012,72.21,10,722.1,395.0,32.71,1,12,0.75
2024-12-04,1012,75.19,11,827.09,467.28,32.71,2,12,0.75
2024-12-05,1012,67.26,11,739.86,380.05,32.71,3,12,0.75
2024-12-06,1012,71.55,13,930.15,504.92,32.71,4,12,0.75
2024-12-07,1012,81.16,11,892.76,532.95,32.71,5,12,0.75
2024-12-08,1012,70.8,13,920.4,495.17,32.71,6,12,0.75
2024-12-09,1012,76.71,11,843.81,484.0,32.71,0,12,0.75
2024-12-10,1012,63.5,14,889.0,431.06,32.71,1,12,0.75
2024-12-11,1012,75.9,12,910.8,518.28,32.71,2,12,0.75
2024-12-12,1012,77.09,10,770.9,443.8,32.71,3,12,0.75
2024-12-13,1012,78.87,10,788.7,461.6,32.71,4,12,0.75
2024-12-14,1012,71.52,10,715.2,388.1,32.71,5,12,0.75
2024-12-15,1012,73.48,10,734.8,407.7,32.71,6,12,0.75
2024-12-16,1012,74.87,11,823.57,463.76,32.71,0,12,0.75
2024-12-17,1012,73.51,11,808.61,448.8,32.71,1,12,0.75
2024-12-18,1012,75.72,8,605.76,344.08,32.71,2,12,0.75
2024-12-19,1012,66.53,14,931.42,473.48,32.71,3,12,0.75
2024-12-20,1012,67.91,11,747.01,387.2,32.71,4,12,0.75
2024-12-21,1012,68.89,13,895.57,470.34,32.71,5,12,0.75
2024-12-22,1012,70.73,12,848.76,456.24,32.71,6,12,0.75
2024-12-23,1012,78.71,8,629.68,368.0,32.71,0,12,0.75
2024-12-24,1012,80.1,8,640.8,379.12,32.71,1,12,0.75
2024-12-25,1012,71.43,13,928.59,503.36,32.71,2,12,0.75
2024-12-26,1012,75.36,10,753.6,426.5,32.71,3,12,0.75
2024-12-27,1012,72.06,10,720.6,393.5,32.71,4,12,0.75
2024-12-28,1012,78.71,11,865.81,506.0,32.71,5,12,0.75
2024-12-29,1012,74.87,9,673.83,379.44,32.71,6,12,0.75
2024-12-30,1012,79.13,8,633.04,371.36,32.71,0,12,0.75
2024-01-01,1013,104.92,7,734.44,345.73,55.53,0,1,0.7835
2024-01-02,1013,132.3,7,926.1,537.39,55.53,1,1,0.7835
2024-01-03,1013,131.29,6,787.74,454.56,55.53,2,1,0.7835
2024-01-04,1013,103.4,7,723.8,335.09,55.53,3,1,0.7835
2024-01-05,1013,110.27,8,882.16,437.92,55.53,4,1,0.7835
2024-01-06,1013,105.68,8,845.44,401.2,55.53,5,1,0.7835
2024-01-07,1013,109.56,8,876.48,432.24,55.53,6,1,0.7835
2024-01-08,1013,112.33,7,786.31,397.6,55.53,0,1,0.7835
2024-01-09,1013,112.11,7,784.77,396.06,55.53,1,1,0.7835
2024-01-10,1013,125.55,6,753.3,420.12,55.53,2,1,0.7835
2024-01-11,1013,125.76,6,754.56,421.38,55.53,3,1,0.7835
2024-01-12,1013,106.91,9,962.19,462.42,55.53,4,1,0.7835
2024-01-13,1013,110.11,8,880.88,436.64,55.53,5,1,0.7835
2024-01-14,1013,118.38,8,947.04,502.8,55.53,6,1,0.7835
2024-01-15,1013,113.69,8,909.52,465.28,55.53,0,1,0.7835
2024-01-16,1013,118.04,6,708.24,375.06,55.53,1,1,0.7835
2024-01-17,1013,115.79,6,694.74,361.56,55.53,2,1,0.7835
2024-01-18,1013,108.77,8,870.16,425.92,55.53,3,1,0.7835
2024-01-19,1013,106.59,6,639.54,306.36,55.53,4,1,0.7835
2024-01-20,1013,105.51,7,738.57,349.86,55.53,5,1,0.7835
2024-01-21,1013,115.27,8,922.16,477.92,55.53,6,1,0.7835
2024-01-22,1013,112.86,8,902.88,458.64,55.53,0,1,0.7835
2024-01-23,1013,104.78,7,733.46,344.75,55.53,1,1,0.7835
2024-01-24,1013,126.36,6,758.16,424.98,55.53,2,1,0.7835
2024-01-25,1013,130.19,5,650.95,373.3,55.53,3,1,0.7835
2024-01-26,1013,114.32,7,800.24,411.53,55.53,4,1,0.7835
2024-01-27,1013,131.03,7,917.21,528.5,55.53,5,1,0.7835
2024-01-28,1013,111.66,7,781.62,392.91,55.53,6,1,0.7835
2024-01-29,1013,121.33,7,849.31,460.6,55.53,0,1,0.7835
2024-01-30,1013,104.29,6,625.74,292.56,55.53,1,1,0.7835
2024-01-31,1013,127.71,7,893.97,505.26,55.53,2,1,0.7835
2024-02-01,1013,121.47,7,850.29,461.58,55.53,3,2,0.875
2024-02-02,1013,123.48,8,987.84,543.6,55.53,4,2,0.875
2024-02-03,1013,120.14,8,961.12,516.88,55.53,5,2,0.875
2024-02-04,1013,112.32,9,1010.88,511.11,55.53,6,2,0.875
2024-02-05,1013,116.06,9,1044.54,544.77,55.53,0,2,0.875
2024-02-06,1013,128.96,5,644.8,367.15,55.53,1,2,0.875
2024-02-07,1013,129.53,5,647.65,370.0,55.53,2,2,0.875
2024-02-08,1013,126.64,6,759.84,426.66,55.53,3,2,0.875
2024-02-09,1013,127.97,6,767.82,434.64,55.53,4,2,0.875
2024-02-10,1013,129.49,7,906.43,517.72,55.53,5,2,0.875
2024-02-11,1013,122.76,7,859.32,470.61,55.53,6,2,0.875
2024-02-12,1013,125.73,7,880.11,491.4,55.53,0,2,0.875
2024-02-13,1013,133.88,6,803.28,470.1,55.53,1,2,0.875
2024-02-14,1013,122.35,8,978.8,534.56,55.53,2,2,0.875
2024-02-15,1013,108.42,10,1084.2,528.9,55.53,3,2,0.875
2024-02-16,1013,131.33,6,787.98,454.8,55.53,4,2,0.875
2024-02-17,1013,115.38,7,807.66,418.95,55.53,5,2,0.875
2024-02-18,1013,107.38,8,859.04,414.8,55.53,6,2,0.875
2024-02-19,1013,131.9,5,659.5,381.85,55.53,0,2,0.875
2024-02-20,1013,116.76,8,934.08,489.84,55.53,1,2,0.875
2024-02-21,1013,127.54,6,765.24,432.06,55.53,2,2,0.875
2024-02-22,1013,122.04,6,732.24,399.06,55.53,3,2,0.875
2024-02-23,1013,131.97,7,923.79,535.08,55.53,4,2,0.875
2024-02-24,1013,104.86,10,1048.6,493.3,55.53,5,2,0.875
2024-02-25,1013,116.82,7,817.74,429.03,55.53,6,2,0.875
2024-02-26,1013,123.79,5,618.95,341.3,55.53,0,2,0.875
2024-02-27,1013,118.87,7,832.09,443.38,55.53,1,2,0.875
2024-02-28,1013,131.04,5,655.2,377.55,55.53,2,2,0.875
2024-02-29,1013,104.4,8,835.2,390.96,55.53,3,2,0.875
2024-03-01,1013,123.46,9,1111.14,611.37,55.53,4,3,1.0
2024-03-02,1013,105.49,10,1054.9,499.6,55.53,5,3,1.0
2024-03-03,1013,134.3,6,805.8,472.62,55.53,6,3,1.0
2024-03-04,1013,132.6,6,795.6,462.42,55.53,0,3,1.0
2024-03-05,1013,122.17,8,977.36,533.12,55.53,1,3,1.0
2024-03-06,1013,119.23,10,1192.3,637.0,55.53,2,3,1.0
2024-03-07,1013,125.83,8,1006.64,562.4,55.53,3,3,1.0
2024-03-08,1013,117.23,8,937.84,493.6,55.53,4,3,1.0
2024-03-09,1013,108.46,10,1084.6,529.3,55.53,5,3,1.0
2024-03-10,1013,116.19,10,1161.9,606.6,55.53,6,3,1.0
2024-03-11,1013,111.61,9,1004.49,504.72,55.53,0,3,1.0
2024-03-12,1013,128.86,6,773.16,439.98,55.53,1,3,1.0
2024-03-13,1013,127.2,8,1017.6,573.36,55.53,2,3,1.0
2024-03-14,1013,126.97,7,888.79,500.08,55.53,3,3,1.0
2024-03-15,1013,110.14,10,1101.4,546.1,55.53,4,3,1.0
2024-03-16,1013,115.37,11,1269.07,658.24,55.53,5,3,1.0
2024-03-17,1013,132.64,9,1193.76,693.99,55.53,6,3,1.0
2024-03-18,1013,112.09,10,1120.9,565.6,55.53,0,3,1.0
2024-03-19,1013,130.33,7,912.31,523.6,55.53,1,3,1.0
2024-03-20,1013,106.38,10,1063.8,508.5,55.53,2,3,1.0
2024-03-21,1013,123.96,8,991.68,547.44,55.53,3,3,1.0
2024-03-22,1013,114.45,10,1144.5,589.2,55.53,4,3,1.0
2024-03-23,1013,113.9,10,1139.0,583.7,55.53,5,3,1.0
2024-03-24,1013,106.32,9,956.88,457.11,55.53,6,3,1.0
2024-03-25,1013,123.75,7,866.25,477.54,55.53,0,3,1.0
2024-03-26,1013,121.47,9,1093.23,593.46,55.53,1,3,1.0
2024-03-27,1013,113.45,10,1134.5,579.2,55.53,2,3,1.0
2024-03-28,1013,109.83,11,1208.13,597.3,55.53,3,3,1.0
2024-03-29,1013,132.62,7,928.34,539.63,55.53,4,3,1.0
2024-03-30,1013,116.55,11,1282.05,671.22,55.53,5,3,1.0
2024-03-31,1013,103.57,13,1346.41,624.52,55.53,6,3,1.0
2024-04-01,1013,120.22,10,1202.2,646.9,55.53,0,4,1.125
2024-04-02,1013,104.14,10,1041.4,486.1,55.53,1,4,1.125
2024-04-03,1013,134.01,7,938.07,549.36,55.53,2,4,1.125
2024-04-04,1013,113.52,10,1135.2,579.9,55.53,3,4,1.125
2024-04-05,1013,127.2,9,1144.8,645.03,55.53,4,4,1.125
2024-04-06,1013,113.27,12,1359.24,692.88,55.53,5,4,1.125
2024-04-07,1013,134.38,7,940.66,551.95,55.53,6,4,1.125
2024-04-08,1013,131.5,8,1052.0,607.76,55.53,0,4,1.125
2024-04-09,1013,134.4,9,1209.6,709.83,55.53,1,4,1.125
2024-04-10,1013,129.07,8,1032.56,588.32,55.53,2,4,1.125
2024-04-11,1013,125.38,8,1003.04,558.8,55.53,3,4,1.125
2024-04-12,1013,130.55,8,1044.4,600.16,55.53,4,4,1.125
2024-04-13,1013,132.63,9,1193.67,693.9,55.53,5,4,1.125
2024-04-14,1013,123.19,12,1478.28,811.92,55.53,6,4,1.125
2024-04-15,1013,128.71,8,1029.68,585.44,55.53,0,4,1.125
2024-04-16,1013,126.48,8,1011.84,567.6,55.53,1,4,1.125
2024-04-17,1013,120.36,7,842.52,453.81,55.53,2,4,1.125
2024-04-18,1013,133.66,6,801.96,468.78,55.53,3,4,1.125
2024-04-19,1013,117.84,8,942.72,498.48,55.53,4,4,1.125
2024-04-20,1013,109.53,15,1642.95,810.0,55.53,5,4,1.125
2024-04-21,1013,119.18,10,1191.8,636.5,55.53,6,4,1.125
2024-04-22,1013,126.73,10,1267.3,712.0,55.53,0,4,1.125
2024-04-23,1013,127.58,8,1020.64,576.4,55.53,1,4,1.125
2024-04-24,1013,114.14,12,1369.68,703.32,55.53,2,4,1.125
2024-04-25,1013,107.83,13,1401.79,679.9,55.53,3,4,1.125
2024-04-26,1013,117.28,11,1290.08,679.25,55.53,4,4,1.125
2024-04-27,1013,134.42,11,1478.62,867.79,55.53,5,4,1.125
2024-04-28,1013,105.33,11,1158.63,547.8,55.53,6,4,1.125
2024-04-29,1013,125.51,8,1004.08,559.84,55.53,0,4,1.125
2024-04-30,1013,120.52,8,964.16,519.92,55.53,1,4,1.125
2024-05-01,1013,120.26,8,962.08,517.84,55.53,2,5,1.2165
2024-05-02,1013,110.67,12,1328.04,661.68,55.53,3,5,1.2165
2024-05-03,1013,121.18,11,1332.98,722.15,55.53,4,5,1.2165
2024-05-04,1013,113.86,12,1366.32,699.96,55.53,5,5,1.2165
2024-05-05,1013,107.85,11,1186.35,575.52,55.53,6,5,1.2165
2024-05-06,1013,120.44,11,1324.84,714.01,55.53,0,5,1.2165
2024-05-07,1013,106.05,12,1272.6,606.24,55.53,1,5,1.2165
2024-05-08,1013,130.94,10,1309.4,754.1,55.53,2,5,1.2165
2024-05-09,1013,131.87,9,1186.83,687.06,55.53,3,5,1.2165
2024-05-10,1013,126.64,10,1266.4,711.1,55.53,4,5,1.2165
2024-05-11,1013,131.91,10,1319.1,763.8,55.53,5,5,1.2165
2024-05-12,1013,103.14,14,1443.96,666.54,55.53,6,5,1.2165
2024-05-13,1013,115.57,12,1386.84,720.48,55.53,0,5,1.2165
2024-05-14,1013,118.7,9,1068.3,568.53,55.53,1,5,1.2165
2024-05-15,1013,106.16,11,1167.76,556.93,55.53,2,5,1.2165
2024-05-16,1013,123.06,11,1353.66,742.83,55.53,3,5,1.2165
2024-05-17,1013,125.91,11,1385.01,774.18,55.53,4,5,1.2165
2024-05-18,1013,117.19,10,1171.9,616.6,55.53,5,5,1.2165
2024-05-19,1013,128.35,11,1411.85,801.02,55.53,6,5,1.2165
2024-05-20,1013,118.82,10,1188.2,632.9,55.53,0,5,1.2165
2024-05-21,1013,108.09,13,1405.17,683.28,55.53,1,5,1.2165
2024-05-22,1013,117.8,9,1060.2,560.43,55.53,2,5,1.2165
2024-05-23,1013,124.71,11,1371.81,760.98,55.53,3,5,1.2165
2024-05-24,1013,122.53,11,1347.83,737.0,55.53,4,5,1.2165
2024-05-25,1013,115.48,14,1616.72,839.3,55.53,5,5,1.2165
2024-05-26,1013,104.28,17,1772.76,828.75,55.53,6,5,1.2165
2024-05-27,1013,130.35,8,1042.8,598.56,55.53,0,5,1.2165
2024-05-28,1013,129.75,10,1297.5,742.2,55.53,1,5,1.2165
2024-05-29,1013,103.88,14,1454.32,676.9,55.53,2,5,1.2165
2024-05-30,1013,123.5,9,1111.5,611.73,55.53,3,5,1.2165
2024-05-31,1013,108.26,12,1299.12,632.76,55.53,4,5,1.2165
2024-06-01,1013,127.04,11,1397.44,786.61,55.53,5,6,1.25
2024-06-02,1013,122.17,12,1466.04,799.68,55.53,6,6,1.25
2024-06-03,1013,105.9,14,1482.6,705.18,55.53,0,6,1.25
2024-06-04,1013,124.61,11,1370.71,759.88,55.53,1,6,1.25
2024-06-05,1013,122.27,11,1344.97,734.14,55.53,2,6,1.25
2024-06-06,1013,106.86,11,1175.46,564.63,55.53,3,6,1.25
2024-06-07,1013,124.52,8,996.16,551.92,55.53,4,6,1.25
2024-06-08,1013,123.74,13,1608.62,886.73,55.53,5,6,1.25
2024-06-09,1013,114.09,12,1369.08,702.72,55.53,6,6,1.25
2024-06-10,1013,113.58,12,1362.96,696.6,55.53,0,6,1.25
2024-06-11,1013,133.73,10,1337.3,782.0,55.53,1,6,1.25
2024-06-12,1013,131.31,9,1181.79,682.02,55.53,2,6,1.25
2024-06-13,1013,108.27,13,1407.51,685.62,55.53,3,6,1.25
2024-06-14,1013,105.02,15,1575.3,742.35,55.53,4,6,1.25
2024-06-15,1013,107.08,13,1392.04,670.15,55.53,5,6,1.25
2024-06-16,1013,121.42,14,1699.88,922.46,55.53,6,6,1.25
2024-06-17,1013,122.94,9,1106.46,606.69,55.53,0,6,1.25
2024-06-18,1013,119.84,10,1198.4,643.1,55.53,1,6,1.25
2024-06-19,1013,109.71,11,1206.81,595.98,55.53,2,6,1.25
2024-06-20,1013,133.3,7,933.1,544.39,55.53,3,6,1.25
2024-06-21,1013,128.65,9,1157.85,658.08,55.53,4,6,1.25
2024-06-22,1013,129.57,13,1684.41,962.52,55.53,5,6,1.25
2024-06-23,1013,128.41,12,1540.92,874.56,55.53,6,6,1.25
2024-06-24,1013,128.82,10,1288.2,732.9,55.53,0,6,1.25
2024-06-25,1013,110.89,10,1108.9,553.6,55.53,1,6,1.25
2024-06-26,1013,124.14,8,993.12,548.88,55.53,2,6,1.25
2024-06-27,1013,129.64,9,1166.76,666.99,55.53,3,6,1.25
2024-06-28,1013,108.74,10,1087.4,532.1,55.53,4,6,1.25
2024-06-29,1013,112.29,16,1796.64,908.16,55.53,5,6,1.25
2024-06-30,1013,119.56,11,1315.16,704.33,55.53,6,6,1.25
2024-07-01,1013,127.71,10,1277.1,721.8,55.53,0,7,1.2165
2024-07-02,1013,106.87,13,1389.31,667.42,55.53,1,7,1.2165
2024-07-03,1013,125.46,8,1003.68,559.44,55.53,2,7,1.2165
2024-07-04,1013,111.51,12,1338.12,671.76,55.53,3,7,1.2165
2024-07-05,1013,127.8,11,1405.8,794.97,55.53,4,7,1.2165
2024-07-06,1013,109.32,12,1311.84,645.48,55.53,5,7,1.2165
2024-07-07,1013,118.04,13,1534.52,812.63,55.53,6,7,1.2165
2024-07-08,1013,110.54,11,1215.94,605.11,55.53,0,7,1.2165
2024-07-09,1013,131.52,9,1183.68,683.91,55.53,1,7,1.2165
2024-07-10,1013,120.22,9,1081.98,582.21,55.53,2,7,1.2165
2024-07-11,1013,120.18,11,1321.98,711.15,55.53,3,7,1.2165
2024-07-12,1013,115.28,12,1383.36,717.0,55.53,4,7,1.2165
2024-07-13,1013,118.88,12,1426.56,760.2,55.53,5,7,1.2165
2024-07-14,1013,127.85,9,1150.65,650.88,55.53,6,7,1.2165
2024-07-15,1013,114.26,12,1371.12,704.76,55.53,0,7,1.2165
2024-07-16,1013,103.53,10,1035.3,480.0,55.53,1,7,1.2165
2024-07-17,1013,116.61,11,1282.71,671.88,55.53,2,7,1.2165
